student_id,sleep_hours,sleep_quality
17265,4.6,good
17266,6.9,average
17267,8.5,good
17268,8.6,average
17269,6.3,poor
17270,8.4,poor
17271,7.4,poor
17272,6.1,poor
17273,4.4,average
17274,4.3,average
17275,4.9,poor
17276,8.8,poor
17277,4.7,poor
17278,6.8,average
17279,4.6,poor
17280,8.2,poor
17281,4.5,average
17282,7.7,poor
17283,8,poor
17284,5.1,poor
17285,5.3,good
17286,9.8,poor
17287,4.7,average
17288,8.9,average
17289,8.2,average
17290,5.3,average
17291,9.3,average
17292,4.4,good
17293,7.3,poor
17294,4.9,good
17295,7.3,average
17296,7.4,good
17297,4.1,poor
17298,8.8,average
17299,5.1,poor
17300,4.6,poor
17301,8.6,average
17302,5,poor
17303,9.8,good
17304,9.4,poor
17305,4.5,good
17306,7.3,poor
17307,7.6,poor
17308,4.5,average
17309,9.6,average
17310,5.9,average
17311,4.4,good
17312,9.8,good
17313,5.2,average
17314,6.2,good
17315,7,average
17316,5.6,poor
17317,9.2,average
17318,7.2,good
17319,7.5,average
17320,8.1,good
17321,9.7,poor
17322,8.5,good
17323,5.1,average
17324,8.5,average
17325,7.4,average
17326,9.4,good
17327,9.7,good
17328,9.6,poor
17329,7.8,average
17330,8.4,poor
17331,6.4,good
17332,9,good
17333,4.1,poor
17334,6.9,average
17335,9.2,poor
17336,9.7,average
17337,9.1,average
17338,4.1,average
17339,8.1,poor
17340,7.6,good
17341,4.1,poor
17342,5.8,average
17343,4.4,poor
17344,7.2,poor
17345,8,average
17346,8.3,average
17347,4.6,average
17348,7.1,average
17349,6.4,average
17350,7.1,poor
17351,9,good
17352,9.7,average
17353,4.3,good
17354,5.6,average
17355,9.5,poor
17356,7.8,average
17357,8.3,average
17358,6.5,average
17359,4.7,average
17360,6.3,average
17361,4.3,good
17362,4.8,good
17363,7.4,average
17364,6.9,good
17365,6.2,average
17366,7.7,good
17367,7.7,good
17368,8.2,good
17369,6.2,good
17370,8.2,good
17371,8.8,good
17372,9.7,poor
17373,4.6,poor
17374,8.4,good
17375,4.7,good
17376,6.4,good
17377,6.7,poor
17378,4.4,poor
17379,6.6,good
17380,5.6,average
17381,5.9,poor
17382,7.3,good
17383,8.1,good
17384,9.3,good
17385,8.4,poor
17386,8.7,average
17387,8.6,average
17388,4.6,good
17389,6.2,good
17390,7.4,poor
17391,6.4,good
17392,9,good
17393,7.1,good
17394,4.4,poor
17395,5,poor
17396,8.8,good
17397,9.2,good
17398,9.9,average
17399,8.6,good
17400,8.6,good
17401,6.1,good
17402,8.1,poor
17403,6.7,poor
17404,8.7,good
17405,4.2,poor
17406,7.7,average
17407,5.8,average
17408,7.7,good
17409,9.3,poor
17410,7.8,poor
17411,7.1,average
17412,5.9,average
17413,9.6,good
17414,4.6,good
17415,5.1,good
17416,9.5,good
17417,8.5,poor
17418,4.1,good
17419,6.5,good
17420,8.7,poor
17421,9.8,good
17422,8.8,average
17423,6.3,poor
17424,9,good
17425,9.1,good
17426,5.4,average
17427,9.6,average
17428,6.2,poor
17429,5.5,average
17430,9.6,average
17431,8.2,poor
17432,9.1,average
17433,6.7,average
17434,7.5,good
17435,9.8,poor
17436,8.1,poor
17437,9.3,good
17438,9.5,average
17439,7.6,good
17440,9.9,poor
17441,8.8,good
17442,5.8,average
17443,7.3,poor
17444,7,average
17445,6.3,good
17446,7.2,average
17447,8.8,average
17448,7.6,poor
17449,9.5,average
17450,7.6,average
17451,6.4,average
17452,8.5,good
17453,5.3,good
17454,7.3,poor
17455,8.9,poor
17456,9.4,poor
17457,5.1,average
17458,9.3,good
17459,7.7,poor
17460,5.2,good
17461,4.1,good
17462,6.2,good
17463,6.6,good
17464,5.5,average
17465,4.1,poor
17466,6.8,average
17467,9.6,average
17468,9.7,average
17469,6.9,poor
17470,9.4,average
17471,4.5,poor
17472,9.1,poor
17473,7.3,good
17474,4.4,poor
17475,4.4,poor
17476,4.2,good
17477,6,average
17478,7.3,poor
17479,8.7,good
17480,7.6,good
17481,7,good
17482,5.4,good
17483,7.6,poor
17484,9.9,good
17485,9.6,good
17486,6.4,average
17487,6.9,poor
17488,6.5,average
17489,7.4,poor
17490,6.5,average
17491,5.3,average
17492,5.2,average
17493,9,poor
17494,7,poor
17495,4.8,good
17496,7.3,good
17497,8.1,average
17498,5,average
17499,9.9,poor
17500,5,good
17501,7.1,poor
17502,4.2,good
17503,8.9,poor
17504,4.7,average
17505,8.3,good
17506,5.8,poor
17507,7.1,average
17508,8.6,average
17509,9.7,poor
17510,5,good
17511,9,average
17512,5.3,average
17513,4.4,poor
17514,9.1,poor
17515,5.9,poor
17516,8.9,average
17517,9.3,poor
17518,7.7,good
17519,6.1,poor
17520,4.9,poor
17521,5,poor
17522,7.8,average
17523,6.9,average
17524,8,poor
17525,4.4,average
17526,5.6,good
17527,5.1,average
17528,9.5,average
17529,5.5,average
17530,4.3,good
17531,4.6,poor
17532,7.2,poor
17533,4.1,good
17534,5.6,average
17535,7.5,average
17536,4.6,average
17537,7,good
17538,8.7,average
17539,8.6,average
17540,5.2,good
17541,5.1,average
17542,9.1,good
17543,8.4,good
17544,6.3,good
17545,8.9,good
17546,4.4,poor
17547,5.1,average
17548,7.7,poor
17549,7.6,poor
17550,7.8,average
17551,8.2,poor
17552,6.2,poor
17553,5.5,good
17554,7.7,good
17555,9.8,average
17556,6.6,average
17557,4.4,average
17558,8.6,good
17559,6.5,good
17560,5.2,poor
17561,4.5,good
17562,9.3,good
17563,9.7,average
17564,8.4,average
17565,5.9,good
17566,8.1,good
17567,6.1,poor
17568,5.1,average
17569,8.9,poor
17570,8.5,poor
17571,9.2,poor
17572,9.3,poor
17573,8.6,average
17574,8.1,average
17575,4.3,average
17576,4.9,good
17577,5.6,average
17578,4.5,good
17579,5.2,poor
17580,5,poor
17581,9.9,average
17582,8.8,poor
17583,4.3,good
17584,4.3,average
17585,8.4,poor
17586,5.4,poor
17587,9.4,poor
17588,9.8,good
17589,8.3,poor
17590,5.9,poor
17591,9,good
17592,5.8,average
17593,7.2,poor
17594,4.4,poor
17595,7,poor
17596,5.7,poor
17597,8.6,good
17598,7.7,average
17599,6.9,good
17600,7.9,good
17601,5.9,average
17602,4.6,average
17603,6.2,good
17604,7.6,good
17605,4.9,average
17606,7,poor
17607,8.7,good
17608,9.6,good
17609,6,poor
17610,7.2,average
17611,6.1,average
17612,7.6,average
17613,4.4,poor
17614,4.3,poor
17615,7.4,poor
17616,6.1,poor
17617,6.5,good
17618,6.9,good
17619,6.6,poor
17620,4.9,good
17621,9.6,good
17622,5.1,poor
17623,6.1,average
17624,6.7,poor
17625,8.2,good
17626,4.6,average
17627,5.5,poor
17628,9.1,good
17629,7.9,poor
17630,4.1,poor
17631,8.4,poor
17632,6.2,good
17633,8.7,poor
17634,4.6,poor
17635,6.3,poor
17636,6.9,average
17637,9.4,poor
17638,9.7,poor
17639,6.6,good
17640,7.2,good
17641,6.5,good
17642,5.5,poor
17643,6.1,good
17644,9,good
17645,9.2,good
17646,8.9,average
17647,4.1,good
17648,6.1,poor
17649,8.1,average
17650,9.9,poor
17651,4.2,average
17652,4.2,poor
17653,5,poor
17654,9.7,average
17655,6.5,average
17656,6.1,good
17657,6.6,good
17658,4.7,poor
17659,9.1,good
17660,6.9,good
17661,6.9,poor
17662,8.8,poor
17663,5.1,good
17664,5.6,poor
17665,5.8,good
17666,5.6,good
17667,6.1,average
17668,8.6,average
17669,9.1,average
17670,4.6,average
17671,4.2,average
17672,5.3,good
17673,9.4,poor
17674,5.4,average
17675,8.9,average
17676,4.6,poor
17677,5.1,average
17678,6.5,average
17679,7.8,average
17680,6.8,good
17681,5.2,average
17682,4.9,average
17683,5.9,poor
17684,8.1,average
17685,4.3,average
17686,9.9,poor
17687,5.1,average
17688,8,poor
17689,8,good
17690,7.6,poor
17691,6.5,good
17692,6.1,good
17693,4.3,poor
17694,6.4,poor
17695,5.7,good
17696,6.5,good
17697,8,average
17698,6.1,average
17699,7.2,average
17700,9.7,average
17701,4.8,average
17702,9.1,good
17703,5.6,good
17704,6.8,average
17705,5.1,average
17706,5.3,good
17707,4.7,good
17708,6.2,good
17709,4.8,good
17710,6.9,poor
17711,9.2,poor
17712,9.2,good
17713,9.5,average
17714,6.8,average
17715,4.3,good
17716,7.1,good
17717,6.7,good
17718,9.9,good
17719,6.8,good
17720,8.4,poor
17721,9.9,good
17722,8.1,good
17723,9.2,average
17724,9.8,good
17725,9.1,good
17726,8.4,poor
17727,6.2,average
17728,7.9,average
17729,9.9,poor
17730,6,poor
17731,5.4,good
17732,8.6,good
17733,4.4,average
17734,8.2,poor
17735,7.7,good
17736,7.6,good
17737,6.3,average
17738,4.3,poor
17739,7.7,good
17740,5.6,good
17741,7,poor
17742,7.9,good
17743,5.3,good
17744,4.8,average
17745,5.7,average
17746,7.8,average
17747,8.4,good
17748,4.4,good
17749,5.7,good
17750,9.6,poor
17751,5,average
17752,9.5,good
17753,4.1,good
17754,7.3,good
17755,9.1,poor
17756,9.7,poor
17757,6.7,good
17758,9.8,average
17759,9.9,poor
17760,5.4,good
17761,4.3,poor
17762,8.2,good
17763,6.5,poor
17764,8,average
17765,4.2,average
17766,4.7,average
17767,7.4,average
17768,5.7,poor
17769,6.5,average
17770,6.7,average
17771,7.8,average
17772,6.9,good
17773,8.8,average
17774,4.5,average
17775,4.6,average
17776,7.3,good
17777,9.1,poor
17778,9,average
17779,5.5,average
17780,8.6,average
17781,6.1,average
17782,7.4,poor
17783,4.5,good
17784,6.1,poor
17785,9.5,average
17786,7.8,poor
17787,6,average
17788,6.2,good
17789,4.3,poor
17790,5.4,good
17791,8,good
17792,5.1,good
17793,4.6,poor
17794,7.3,good
17795,6.9,average
17796,4.3,good
17797,9.8,poor
17798,8.6,good
17799,7.9,poor
17800,7,average
17801,7.8,average
17802,6.6,good
17803,5.4,average
17804,8.2,poor
17805,9.9,good
17806,6.8,poor
17807,9.7,poor
17808,6.2,average
17809,5.7,good
17810,9.5,good
17811,7.8,good
17812,6.7,good
17813,4.2,good
17814,7.3,average
17815,6.1,good
17816,8.7,average
17817,6.1,poor
17818,9.6,average
17819,9.3,poor
17820,8.1,average
17821,7.2,average
17822,7.9,poor
17823,7.8,average
17824,9.4,good
17825,5.4,poor
17826,5.2,poor
17827,8.1,average
17828,9.9,good
17829,5,good
17830,9.1,poor
17831,9.4,good
17832,7.8,average
17833,7.9,average
17834,8.2,average
17835,8.3,poor
17836,4.4,poor
17837,9.8,poor
17838,7.3,average
17839,5.9,average
17840,6.6,good
17841,6.1,poor
17842,6.5,poor
17843,8.9,poor
17844,7.2,good
17845,4.8,poor
17846,6.8,average
17847,4.9,average
17848,4.3,poor
17849,6.2,poor
17850,9.8,poor
17851,5.3,average
17852,7.1,average
17853,5.2,average
17854,5.2,poor
17855,5,poor
17856,8.8,average
17857,7.9,poor
17858,6.4,good
17859,4.2,poor
17860,5.2,poor
17861,4.9,good
17862,9.9,good
17863,7.1,average
17864,4.2,poor
17865,9.3,average
17866,7.8,good
17867,9.4,good
17868,4.8,average
17869,5.5,poor
17870,9.4,poor
17871,6.5,average
17872,7.7,poor
17873,4.5,average
17874,9.7,poor
17875,9.4,poor
17876,7.7,good
17877,7.8,good
17878,6.7,poor
17879,6.2,average
17880,5.8,average
17881,5.5,average
17882,5.9,poor
17883,6.5,poor
17884,9,poor
17885,4.3,average
17886,7.1,poor
17887,5.6,good
17888,7.4,average
17889,7.7,average
17890,6.8,good
17891,4.8,average
17892,6.4,poor
17893,5,average
17894,8.6,good
17895,8.2,good
17896,8.5,average
17897,5.5,poor
17898,8.9,good
17899,5.4,good
17900,8.8,poor
17901,5.4,good
17902,5.6,average
17903,7.4,average
17904,6.3,good
17905,8.8,good
17906,6,average
17907,8.9,good
17908,9.4,average
17909,7.6,good
17910,7.4,average
17911,8.9,poor
17912,7.5,poor
17913,7.6,good
17914,7.8,poor
17915,5.5,average
17916,4.8,average
17917,5.1,average
17918,7.5,average
17919,5.4,average
17920,9.9,poor
17921,4.9,good
17922,8.8,average
17923,8.3,poor
17924,9.7,poor
17925,5.5,average
17926,8.9,good
17927,7.1,good
17928,5.9,average
17929,7.1,good
17930,7.4,good
17931,4.8,poor
17932,8.2,good
17933,5.1,average
17934,6.9,average
17935,7.2,good
17936,4.3,average
17937,6.3,average
17938,7.8,average
17939,4.5,poor
17940,5,good
17941,9.8,poor
17942,7.7,average
17943,9,good
17944,6.8,average
17945,4.8,average
17946,7.6,good
17947,4.4,average
17948,4.8,good
17949,5.8,average
17950,7.4,average
17951,4.2,poor
17952,6.3,good
17953,7.5,good
17954,7,average
17955,7.3,good
17956,9.6,average
17957,9.9,average
17958,9,good
17959,7.6,good
17960,6,good
17961,7.5,good
17962,8.4,average
17963,6.4,good
17964,7.1,average
17965,7,average
17966,8.6,good
17967,4.7,good
17968,9,poor
17969,6.4,good
17970,7.5,average
17971,4.1,good
17972,6.6,poor
17973,7.3,good
17974,8.4,good
17975,6.9,good
17976,7.4,average
17977,8,good
17978,7.5,average
17979,8.5,good
17980,8.6,good
17981,6.9,average
17982,8.7,poor
17983,6.3,average
17984,9.4,good
17985,5.6,average
17986,4.9,poor
17987,6.7,good
17988,4.5,poor
17989,8.8,poor
17990,8.1,average
17991,9.7,poor
17992,6.2,average
17993,5.6,average
17994,5,average
17995,6.2,poor
17996,4.2,good
17997,9.8,poor
17998,7.3,poor
17999,5.8,good
18000,7.1,average
18001,7.9,average
18002,8.4,average
18003,6.1,average
18004,8.6,poor
18005,9.7,average
18006,9.9,average
18007,8,poor
18008,5.2,good
18009,5.8,poor
18010,8.4,poor
18011,4.5,average
18012,9.1,poor
18013,7.5,poor
18014,8.8,poor
18015,8,poor
18016,4.1,average
18017,7.2,good
18018,5.2,average
18019,4.7,average
18020,7.4,good
18021,7.4,average
18022,6,good
18023,6,average
18024,4.6,good
18025,9.7,good
18026,9.1,average
18027,5.8,poor
18028,9.1,poor
18029,8.1,poor
18030,5,poor
18031,5.3,poor
18032,6.3,good
18033,7.9,good
18034,7.1,average
18035,8.8,poor
18036,4.3,poor
18037,4.8,good
18038,7.9,average
18039,8.3,average
18040,5.2,average
18041,9.3,good
18042,8.2,good
18043,5,average
18044,8.3,average
18045,5.4,average
18046,5,average
18047,9.6,poor
18048,4.4,average
18049,5.7,good
18050,6,average
18051,7.8,good
18052,9.5,good
18053,6.4,good
18054,8.1,average
18055,6.3,poor
18056,9.1,good
18057,9,average
18058,8.1,good
18059,5.9,good
18060,5,good
18061,6.3,good
18062,7.2,poor
18063,6.1,average
18064,5.7,average
18065,5.6,poor
18066,8,good
18067,9,good
18068,7.1,average
18069,8.3,average
18070,5.3,average
18071,4.6,poor
18072,5.8,good
18073,5,average
18074,4.6,average
18075,7.4,good
18076,5.1,good
18077,7.7,poor
18078,7.7,average
18079,4.1,average
18080,9.5,poor
18081,4.6,average
18082,4.3,good
18083,9.3,average
18084,5.3,average
18085,7.1,average
18086,7.4,good
18087,4.5,average
18088,5,good
18089,6.2,poor
18090,6.8,good
18091,7.8,good
18092,8.7,good
18093,7.1,good
18094,5,good
18095,7.9,poor
18096,7.2,good
18097,7.2,poor
18098,8.6,average
18099,9.4,good
18100,6.1,average
18101,8,good
18102,8.7,average
18103,5.5,poor
18104,7.5,poor
18105,9.6,good
18106,8.5,average
18107,4.2,average
18108,6.5,good
18109,6,average
18110,9.3,poor
18111,6.6,average
18112,4.6,poor
18113,8,average
18114,9.8,good
18115,7.5,good
18116,4.8,good
18117,9.2,poor
18118,5.6,average
18119,5.2,average
18120,9.1,poor
18121,8.5,good
18122,9.2,good
18123,8,poor
18124,8.3,good
18125,6.2,average
18126,5,poor
18127,4.6,average
18128,5.4,average
18129,4.6,good
18130,8.9,good
18131,7.2,poor
18132,6.8,average
18133,6.3,average
18134,8.5,good
18135,4.3,poor
18136,4.7,poor
18137,9.7,poor
18138,4.8,good
18139,5.2,good
18140,4.8,average
18141,4.8,average
18142,8.3,poor
18143,8.8,average
18144,7.6,good
18145,6.4,average
18146,5.4,good
18147,4.7,good
18148,7.8,average
18149,8.2,good
18150,9.4,average
18151,7.2,average
18152,5.8,average
18153,5.4,average
18154,7.9,good
18155,4.1,good
18156,7.9,average
18157,9.7,poor
18158,9.7,poor
18159,7.4,average
18160,6.8,good
18161,5.6,poor
18162,5.8,good
18163,5.9,average
18164,7.8,poor
18165,4.9,poor
18166,4.7,poor
18167,9.5,poor
18168,5.5,good
18169,7.3,good
18170,4.6,poor
18171,5.5,poor
18172,6.9,average
18173,6.1,average
18174,5.2,good
18175,6.8,poor
18176,5,poor
18177,5.1,poor
18178,7,average
18179,6,poor
18180,7.7,average
18181,5.9,average
18182,6.2,average
18183,5.9,poor
18184,7.7,average
18185,5.9,average
18186,8.9,good
18187,7,average
18188,6.5,good
18189,4.4,poor
18190,8,poor
18191,8.8,average
18192,9.4,good
18193,5.8,good
18194,6.9,average
18195,7.1,poor
18196,6.6,average
18197,5,good
18198,8.8,poor
18199,6.6,average
18200,9.7,average
18201,8.8,poor
18202,4.6,average
18203,8.6,average
18204,4.5,good
18205,5.9,average
18206,7,average
18207,4.8,poor
18208,9.7,average
18209,4.2,average
18210,9.7,good
18211,4.5,good
18212,6.4,poor
18213,5.5,poor
18214,8.7,poor
18215,9.7,average
18216,6.8,average
18217,7.4,poor
18218,9.4,average
18219,5.8,average
18220,8.6,average
18221,4.1,average
18222,4.8,average
18223,7.8,good
18224,6.6,average
18225,5.2,average
18226,5.3,good
18227,4.4,average
18228,4.8,average
18229,8.7,poor
18230,9.8,poor
18231,4.8,good
18232,6.1,good
18233,5.7,average
18234,8.7,good
18235,9.3,average
18236,4.9,poor
18237,5.8,good
18238,8.8,good
18239,9,good
18240,8.2,good
18241,7,good
18242,4.5,average
18243,9,poor
18244,5.9,good
18245,8.5,average
18246,8,poor
18247,9.7,average
18248,5.5,poor
18249,6.3,good
18250,7.3,poor
18251,5.5,average
18252,9.9,good
18253,6,poor
18254,8.1,good
18255,4.1,poor
18256,7.1,poor
18257,4.1,average
18258,8.9,poor
18259,6.5,average
18260,7.2,good
18261,7.2,good
18262,4.8,poor
18263,4.5,average
18264,7.7,average
18265,6.3,poor
18266,5.9,poor
18267,9.7,good
18268,4.6,poor
18269,5.6,average
18270,6.8,poor
18271,4.3,poor
18272,7.1,good
18273,8.6,good
18274,8.4,good
18275,7.2,poor
18276,9.8,average
18277,4.3,good
18278,9.3,poor
18279,6.2,poor
18280,7.3,average
18281,4.9,good
18282,5.9,good
18283,7,poor
18284,5.4,poor
18285,5.9,good
18286,5,average
18287,4.5,average
18288,7,good
18289,9.7,average
18290,7.6,average
18291,4.4,good
18292,7.7,average
18293,5.2,good
18294,7.7,poor
18295,4.8,poor
18296,6.2,average
18297,7.5,poor
18298,4.6,good
18299,8.1,average
18300,5.8,poor
18301,6.1,average
18302,8.3,good
18303,5.9,poor
18304,4.1,poor
18305,4.5,average
18306,9.3,good
18307,7.9,good
18308,7.6,good
18309,9,poor
18310,9.9,good
18311,6.9,average
18312,8.7,average
18313,4.9,poor
18314,6.2,poor
18315,6.6,good
18316,6.1,poor
18317,6.2,poor
18318,6.4,poor
18319,7.8,poor
18320,4.1,poor
18321,6,good
18322,8.1,good
18323,7.5,poor
18324,6.7,poor
18325,5,good
18326,6.6,average
18327,8.2,average
18328,7.4,poor
18329,5.4,good
18330,6.7,good
18331,6.5,poor
18332,4.5,poor
18333,4.7,average
18334,5.2,good
18335,9.5,average
18336,8.3,good
18337,5.4,average
18338,9.6,good
18339,8.3,poor
18340,8.1,poor
18341,9.9,good
18342,6.7,good
18343,7.1,average
18344,8.1,average
18345,9.6,good
18346,9.2,average
18347,8.1,average
18348,9.2,poor
18349,6.1,good
18350,7.2,poor
18351,8.6,poor
18352,4.2,poor
18353,8.6,average
18354,7.5,average
18355,8.2,average
18356,9.2,poor
18357,6.7,average
18358,5.6,poor
18359,9.8,average
18360,9.5,average
18361,6.2,average
18362,4.2,good
18363,6.2,average
18364,4.7,good
18365,4.1,good
18366,6.8,good
18367,5.6,good
18368,6.8,average
18369,7.2,average
18370,7.6,average
18371,5.1,average
18372,7.8,good
18373,8.7,average
18374,7.3,average
18375,9.7,average
18376,7,good
18377,9.9,average
18378,7.2,average
18379,8.9,good
18380,9.6,good
18381,5,good
18382,8.7,poor
18383,8.9,good
18384,5.1,average
18385,6.7,poor
18386,8.6,average
18387,4.6,good
18388,5.6,good
18389,5,poor
18390,5.7,average
18391,7.1,good
18392,5,poor
18393,5.4,poor
18394,5.2,poor
18395,9.4,poor
18396,6.3,good
18397,6.7,good
18398,4.7,poor
18399,7.5,good
18400,5.1,good
18401,7.3,poor
18402,7.3,average
18403,7.1,good
18404,6.6,poor
18405,4.9,good
18406,6.1,poor
18407,6.2,poor
18408,8.4,good
18409,9.9,good
18410,8.3,good
18411,6.7,poor
18412,5.7,good
18413,5,average
